date,time,latitude,longitude
2024-12-03,13:40:05,19.0592020,72.9073700
2024-12-03,13:40:06,19.0591920,72.9073900
2024-12-03,13:40:07,19.0591840,72.9073990
2024-12-03,13:40:08,19.0591750,72.9074110
2024-12-03,13:40:09,19.0591670,72.9074280
2024-12-03,13:40:10,19.0591480,72.9074530
2024-12-03,13:40:11,19.0591270,72.9074900
2024-12-03,13:40:12,19.0591200,72.9075040
2024-12-03,13:40:13,19.0591000,72.9075350
2024-12-03,13:40:14,19.0590810,72.9075720
2024-12-03,13:40:15,19.0590520,72.9075930
2024-12-03,13:40:16,19.0590240,72.9076240
2024-12-03,13:40:17,19.0589950,72.9076520
2024-12-03,13:40:18,19.0589650,72.9076850
2024-12-03,13:40:19,19.0589360,72.9077190
2024-12-03,13:40:20,19.0589070,72.9077510
2024-12-03,13:40:21,19.0588780,72.9077820
2024-12-03,13:40:22,19.0588500,72.9078130
2024-12-03,13:40:23,19.0588200,72.9078450
2024-12-03,13:40:24,19.0587920,72.9078760
2024-12-03,13:40:25,19.0587630,72.9079090
2024-12-03,13:40:26,19.0587330,72.9079390
2024-12-03,13:40:27,19.0587050,72.9079690
2024-12-03,13:40:28,19.0586740,72.9080010
2024-12-03,13:40:29,19.0586440,72.9080280
2024-12-03,13:40:30,19.0586200,72.9080540
2024-12-03,13:40:31,19.0586050,72.9080660
2024-12-03,13:40:32,19.0585940,72.9080700
2024-12-03,13:40:33,19.0585780,72.9080880
2024-12-03,13:40:34,19.0585700,72.9080960
2024-12-03,13:40:35,19.0585630,72.9081050
2024-12-03,13:40:36,19.0585390,72.9081280
2024-12-03,13:40:37,19.0585290,72.9081370
2024-12-03,13:40:38,19.0585020,72.9081680
2024-12-03,13:40:39,19.0584930,72.9081800
2024-12-03,13:40:40,19.0584710,72.9082090
2024-12-03,13:40:41,19.0584650,72.9082160
2024-12-03,13:40:42,19.0584480,72.9082330
2024-12-03,13:40:43,19.0584380,72.9082410
2024-12-03,13:40:44,19.0584290,72.9082500
2024-12-03,13:40:45,19.0583990,72.9082790
2024-12-03,13:40:46,19.0583890,72.9082900
2024-12-03,13:40:47,19.0583670,72.9083120
2024-12-03,13:40:48,19.0583490,72.9083350
2024-12-03,13:40:49,19.0583300,72.9083650
2024-12-03,13:40:50,19.0583250,72.9083710
2024-12-03,13:40:51,19.0583210,72.9083710
2024-12-03,13:40:52,19.0583230,72.9083690
2024-12-03,13:40:53,19.0583260,72.9083670
2024-12-03,13:40:54,19.0583260,72.9083670
2024-12-03,13:40:55,19.0583260,72.9083690
2024-12-03,13:40:56,19.0583250,72.9083720
2024-12-03,13:40:57,19.0583200,72.9083800
2024-12-03,13:40:58,19.0583050,72.9083950
2024-12-03,13:40:59,19.0582860,72.9084200
2024-12-03,13:41:00,19.0582780,72.9084280
2024-12-03,13:41:01,19.0582500,72.9084530
2024-12-03,13:41:02,19.0582410,72.9084610
2024-12-03,13:41:03,19.0582290,72.9084740
2024-12-03,13:41:04,19.0582250,72.9084750
2024-12-03,13:41:05,19.0582280,72.9084720
2024-12-03,13:41:06,19.0582290,72.9084710
2024-12-03,13:41:07,19.0582300,72.9084720
2024-12-03,13:41:08,19.0582300,72.9084740
2024-12-03,13:41:09,19.0582300,72.9084760
2024-12-03,13:41:10,19.0582290,72.9084790
2024-12-03,13:41:11,19.0582230,72.9084840
2024-12-03,13:41:12,19.0582110,72.9084970
2024-12-03,13:41:13,19.0582000,72.9085070
2024-12-03,13:41:17,19.0581900,72.9085180
2024-12-03,13:41:18,19.0581790,72.9085280
2024-12-03,13:41:19,19.0581690,72.9085380
2024-12-03,13:41:20,19.0581580,72.9085460
2024-12-03,13:41:21,19.0581460,72.9085590
2024-12-03,13:41:22,19.0581360,72.9085720
2024-12-03,13:41:23,19.0581260,72.9085850
2024-12-03,13:41:24,19.0581010,72.9086080
2024-12-03,13:41:25,19.0580920,72.9086150
2024-12-03,13:41:26,19.0580650,72.9086400
2024-12-03,13:41:27,19.0580550,72.9086490
2024-12-03,13:41:28,19.0580360,72.9086740
2024-12-03,13:41:29,19.0580300,72.9086810
2024-12-03,13:41:30,19.0580310,72.9086800
2024-12-03,13:41:31,19.0580330,72.9086770
2024-12-03,13:41:32,19.0580320,72.9086770
2024-12-03,13:41:33,19.0580200,72.9086840
2024-12-03,13:41:34,19.0580050,72.9086970
2024-12-03,13:41:35,19.0579810,72.9087240
2024-12-03,13:41:36,19.0579730,72.9087350
2024-12-03,13:41:37,19.0579440,72.9087720
2024-12-03,13:41:38,19.0579300,72.9087860
2024-12-03,13:41:39,19.0579090,72.9088100
2024-12-03,13:41:40,19.0578870,72.9088330
2024-12-03,13:41:41,19.0578620,72.9088600
2024-12-03,13:41:42,19.0578370,72.9088910
2024-12-03,13:41:43,19.0578150,72.9089200
2024-12-03,13:41:44,19.0577940,72.9089450
2024-12-03,13:41:45,19.0577650,72.9089710
2024-12-03,13:41:46,19.0577280,72.9089900
2024-12-03,13:41:47,19.0577080,72.9090180
2024-12-03,13:41:48,19.0576760,72.9090380
2024-12-03,13:41:49,19.0576400,72.9090560
2024-12-03,13:41:50,19.0576050,72.9090810
2024-12-03,13:41:51,19.0575720,72.9091030
2024-12-03,13:41:52,19.0575710,72.9091440
2024-12-03,13:41:53,19.0575460,72.9091740
2024-12-03,13:41:54,19.0575110,72.9091930
2024-12-03,13:41:55,19.0574870,72.9092210
2024-12-03,13:41:56,19.0574630,72.9092460
2024-12-03,13:41:57,19.0574440,72.9092800
2024-12-03,13:41:58,19.0574260,72.9093130
2024-12-03,13:41:59,19.0573950,72.9093390
2024-12-03,13:42:00,19.0573680,72.9093720
2024-12-03,13:42:01,19.0573420,72.9094000
2024-12-03,13:42:02,19.0573130,72.9094250
2024-12-03,13:42:03,19.0572880,72.9094540
2024-12-03,13:42:04,19.0572590,72.9094800
2024-12-03,13:42:05,19.0572360,72.9095070
2024-12-03,13:42:06,19.0572130,72.9095340
2024-12-03,13:42:07,19.0571920,72.9095600
2024-12-03,13:42:08,19.0571670,72.9095820
2024-12-03,13:42:09,19.0571400,72.9096010
2024-12-03,13:42:10,19.0571190,72.9096230
2024-12-03,13:42:11,19.0571010,72.9096450
2024-12-03,13:42:12,19.0570750,72.9096660
2024-12-03,13:42:13,19.0570410,72.9096860
2024-12-03,13:42:14,19.0570070,72.9097060
2024-12-03,13:42:15,19.0569710,72.9097220
2024-12-03,13:42:16,19.0569420,72.9097270
2024-12-03,13:42:17,19.0569160,72.9097470
2024-12-03,13:42:18,19.0568930,72.9097630
2024-12-03,13:42:19,19.0568750,72.9097710
2024-12-03,13:42:20,19.0568610,72.9097780
2024-12-03,13:42:21,19.0568460,72.9097820
2024-12-03,13:42:22,19.0568330,72.9097900
2024-12-03,13:42:23,19.0568050,72.9098020
2024-12-03,13:42:24,19.0567940,72.9098050
2024-12-03,13:42:25,19.0567770,72.9098120
2024-12-03,13:42:26,19.0567620,72.9098230
2024-12-03,13:42:27,19.0567380,72.9098400
2024-12-03,13:42:28,19.0567300,72.9098480
2024-12-03,13:42:29,19.0567160,72.9098540
2024-12-03,13:42:30,19.0566990,72.9098610
2024-12-03,13:42:31,19.0566720,72.9098770
2024-12-03,13:42:32,19.0566620,72.9098830
2024-12-03,13:42:33,19.0566450,72.9098890
2024-12-03,13:42:34,19.0566290,72.9098960
2024-12-03,13:42:35,19.0566040,72.9099100
2024-12-03,13:42:36,19.0565960,72.9099150
2024-12-03,13:42:37,19.0565680,72.9099310
2024-12-03,13:42:38,19.0565580,72.9099360
2024-12-03,13:42:39,19.0565330,72.9099500
2024-12-03,13:42:40,19.0565260,72.9099540
2024-12-03,13:42:41,19.0565090,72.9099610
2024-12-03,13:42:42,19.0565020,72.9099650
2024-12-03,13:42:43,19.0565000,72.9099640
2024-12-03,13:42:44,19.0564820,72.9099750
2024-12-03,13:42:45,19.0564700,72.9099830
2024-12-03,13:42:46,19.0564590,72.9099900
2024-12-03,13:42:47,19.0564350,72.9100080
2024-12-03,13:42:48,19.0564260,72.9100110
2024-12-03,13:42:49,19.0563930,72.9100220
2024-12-03,13:42:50,19.0563800,72.9100250
2024-12-03,13:42:51,19.0563500,72.9100420
2024-12-03,13:42:52,19.0563430,72.9100460
2024-12-03,13:42:53,19.0563140,72.9100560
2024-12-03,13:42:54,19.0563060,72.9100590
2024-12-03,13:42:55,19.0562790,72.9100690
2024-12-03,13:42:56,19.0562490,72.9100830
2024-12-03,13:42:57,19.0562200,72.9101000
2024-12-03,13:42:58,19.0561910,72.9101180
2024-12-03,13:42:59,19.0561600,72.9101300
2024-12-03,13:43:00,19.0561320,72.9101410
2024-12-03,13:43:01,19.0560980,72.9101520
2024-12-03,13:43:02,19.0560650,72.9101640
2024-12-03,13:43:03,19.0560150,72.9101710
2024-12-03,13:43:04,19.0559710,72.9101820
2024-12-03,13:43:05,19.0559270,72.9101950
2024-12-03,13:43:06,19.0558940,72.9102200
2024-12-03,13:43:07,19.0558540,72.9102410
2024-12-03,13:43:08,19.0558100,72.9102610
2024-12-03,13:43:09,19.0557690,72.9102800
2024-12-03,13:43:10,19.0557280,72.9103000
2024-12-03,13:43:11,19.0556910,72.9103220
2024-12-03,13:43:12,19.0556590,72.9103440
2024-12-03,13:43:13,19.0556340,72.9103640
2024-12-03,13:43:14,19.0556290,72.9103680
2024-12-03,13:43:15,19.0556190,72.9103800
2024-12-03,13:43:16,19.0556100,72.9103870
2024-12-03,13:43:17,19.0556010,72.9103950
2024-12-03,13:43:18,19.0555690,72.9104170
2024-12-03,13:43:19,19.0555420,72.9104370
2024-12-03,13:43:20,19.0555150,72.9104570
2024-12-03,13:43:21,19.0554900,72.9104760
2024-12-03,13:43:22,19.0554630,72.9104960
2024-12-03,13:43:23,19.0554650,72.9105910
2024-12-03,13:43:24,19.0554370,72.9106070
2024-12-03,13:43:25,19.0554460,72.9106600
2024-12-03,13:43:26,19.0554180,72.9106850
2024-12-03,13:43:27,19.0553920,72.9107150
2024-12-03,13:43:28,19.0553650,72.9107420
2024-12-03,13:43:29,19.0553400,72.9107680
2024-12-03,13:43:30,19.0553140,72.9107950
2024-12-03,13:43:31,19.0552860,72.9108210
2024-12-03,13:43:32,19.0552700,72.9108570
2024-12-03,13:43:33,19.0552470,72.9108840
2024-12-03,13:43:34,19.0552990,72.9108590
2024-12-03,13:43:35,19.0552890,72.9108880
2024-12-03,13:43:36,19.0552860,72.9108970
2024-12-03,13:43:37,19.0552810,72.9109040
2024-12-03,13:43:38,19.0552880,72.9108940
2024-12-03,13:43:39,19.0552830,72.9108940
2024-12-03,13:43:40,19.0552760,72.9108970
2024-12-03,13:43:41,19.0552760,72.9108970
2024-12-03,13:43:42,19.0552540,72.9108980
2024-12-03,13:43:43,19.0552440,72.9109010
2024-12-03,13:43:44,19.0552360,72.9109090
2024-12-03,13:43:45,19.0552290,72.9109170
2024-12-03,13:43:46,19.0552220,72.9109240
2024-12-03,13:44:49,19.0552150,72.9109320
2024-12-03,13:44:50,19.0552070,72.9109400
2024-12-03,13:44:51,19.0552000,72.9109480
2024-12-03,13:44:52,19.0551790,72.9109710
2024-12-03,13:44:53,19.0551710,72.9109800
2024-12-03,13:44:54,19.0551610,72.9110060
2024-12-03,13:44:55,19.0551490,72.9110130
2024-12-03,13:44:56,19.0551200,72.9110460
2024-12-03,13:44:57,19.0550940,72.9110780
2024-12-03,13:44:58,19.0550720,72.9111100
2024-12-03,13:44:59,19.0550520,72.9111410
2024-12-03,13:45:00,19.0550230,72.9111610
2024-12-03,13:45:01,19.0549960,72.9111850
2024-12-03,13:45:02,19.0549660,72.9112120
2024-12-03,13:45:03,19.0549370,72.9112400
2024-12-03,13:45:04,19.0549040,72.9112670
2024-12-03,13:45:05,19.0548700,72.9113010
2024-12-03,13:45:06,19.0548390,72.9113330
2024-12-03,13:45:07,19.0548070,72.9113680
2024-12-03,13:45:08,19.0547740,72.9114030
2024-12-03,13:45:09,19.0547430,72.9114370
2024-12-03,13:45:10,19.0547130,72.9114700
2024-12-03,13:45:11,19.0546830,72.9115010
2024-12-03,13:45:12,19.0546520,72.9115320
2024-12-03,13:45:13,19.0546200,72.9115640
2024-12-03,13:45:14,19.0545920,72.9116010
2024-12-03,13:45:15,19.0545620,72.9116370
2024-12-03,13:45:16,19.0545330,72.9116760
2024-12-03,13:45:17,19.0545020,72.9117180
2024-12-03,13:45:18,19.0544710,72.9117610
2024-12-03,13:45:19,19.0544400,72.9118010
2024-12-03,13:45:20,19.0544100,72.9118550
2024-12-03,13:45:21,19.0543820,72.9119150
2024-12-03,13:45:22,19.0543550,72.9119630
2024-12-03,13:45:23,19.0543260,72.9120140
2024-12-03,13:45:24,19.0542980,72.9120650
2024-12-03,13:45:25,19.0542630,72.9120890
2024-12-03,13:45:26,19.0542360,72.9121330
2024-12-03,13:45:27,19.0542090,72.9121780
2024-12-03,13:45:28,19.0541870,72.9122260
2024-12-03,13:45:29,19.0541670,72.9122790
2024-12-03,13:45:30,19.0541500,72.9123340
2024-12-03,13:45:31,19.0541330,72.9123870
2024-12-03,13:45:32,19.0541120,72.9124360
2024-12-03,13:45:33,19.0540960,72.9124870
2024-12-03,13:45:34,19.0540840,72.9125340
2024-12-03,13:45:35,19.0540760,72.9125750
2024-12-03,13:45:36,19.0540670,72.9126140
2024-12-03,13:45:37,19.0540620,72.9126360
2024-12-03,13:45:38,19.0540600,72.9126450
2024-12-03,13:45:39,19.0540510,72.9126630
2024-12-03,13:45:40,19.0540500,72.9126750
2024-12-03,13:45:41,19.0540480,72.9126870
2024-12-03,13:45:42,19.0540370,72.9127310
2024-12-03,13:45:43,19.0540320,72.9127460
2024-12-03,13:45:44,19.0540170,72.9127880
2024-12-03,13:45:45,19.0540060,72.9128210
2024-12-03,13:45:46,19.0539950,72.9128540
2024-12-03,13:45:47,19.0539830,72.9128890
2024-12-03,13:45:48,19.0539750,72.9129310
2024-12-03,13:45:49,19.0539610,72.9129740
2024-12-03,13:45:50,19.0539470,72.9130170
2024-12-03,13:45:51,19.0539270,72.9130700
2024-12-03,13:45:52,19.0539070,72.9131140
2024-12-03,13:45:53,19.0538970,72.9131690
2024-12-03,13:45:54,19.0538900,72.9132250
2024-12-03,13:45:55,19.0538740,72.9132740
2024-12-03,13:45:56,19.0538570,72.9133070
2024-12-03,13:45:57,19.0538420,72.9133470
2024-12-03,13:45:58,19.0538190,72.9133880
2024-12-03,13:45:59,19.0538140,72.9134310
2024-12-03,13:46:00,19.0538150,72.9134810
2024-12-03,13:46:01,19.0538050,72.9135310
2024-12-03,13:46:02,19.0537970,72.9135760
2024-12-03,13:46:03,19.0537870,72.9136220
2024-12-03,13:46:04,19.0537800,72.9136660
2024-12-03,13:46:05,19.0537800,72.9137050
2024-12-03,13:46:06,19.0537720,72.9137470
2024-12-03,13:46:07,19.0537680,72.9137900
2024-12-03,13:46:08,19.0537600,72.9138260
2024-12-03,13:46:09,19.0537520,72.9138590
2024-12-03,13:46:10,19.0537480,72.9138820
2024-12-03,13:46:11,19.0537470,72.9138900
2024-12-03,13:46:12,19.0537400,72.9138950
2024-12-03,13:46:13,19.0537350,72.9139010
2024-12-03,13:46:14,19.0537310,72.9139060
2024-12-03,13:46:15,19.0537270,72.9139110
2024-12-03,13:46:16,19.0537220,72.9139160
2024-12-03,13:46:17,19.0537180,72.9139220
2024-12-03,13:46:18,19.0537130,72.9139270
2024-12-03,13:46:19,19.0537090,72.9139320
2024-12-03,13:46:20,19.0537130,72.9139260
2024-12-03,13:46:21,19.0537170,72.9139210
2024-12-03,13:47:08,19.0537260,72.9139060
2024-12-03,13:47:09,19.0537230,72.9139250
2024-12-03,13:47:10,19.0537190,72.9139420
2024-12-03,13:47:11,19.0537080,72.9139800
2024-12-03,13:47:12,19.0537040,72.9140220
2024-12-03,13:47:13,19.0536910,72.9140610
2024-12-03,13:47:14,19.0536850,72.9141050
2024-12-03,13:47:15,19.0536870,72.9141510
2024-12-03,13:47:16,19.0536910,72.9141690
2024-12-03,13:47:17,19.0537000,72.9142050
2024-12-03,13:47:18,19.0537040,72.9142150
2024-12-03,13:47:19,19.0537300,72.9142460
2024-12-03,13:47:20,19.0537370,72.9142550
2024-12-03,13:47:21,19.0537570,72.9142630
2024-12-03,13:47:22,19.0537730,72.9142630
2024-12-03,13:47:23,19.0538010,72.9142720
2024-12-03,13:47:24,19.0538280,72.9142790
2024-12-03,13:47:25,19.0538570,72.9142870
2024-12-03,13:47:26,19.0538900,72.9142830
2024-12-03,13:47:27,19.0539190,72.9142860
2024-12-03,13:47:28,19.0539510,72.9142930
2024-12-03,13:47:29,19.0539830,72.9143000
2024-12-03,13:47:30,19.0540150,72.9143030
2024-12-03,13:47:31,19.0540350,72.9143080
2024-12-03,13:47:32,19.0540420,72.9143070
2024-12-03,13:47:33,19.0540410,72.9143040
2024-12-03,13:47:34,19.0540460,72.9143050
2024-12-03,13:47:35,19.0540730,72.9143070
2024-12-03,13:47:36,19.0540840,72.9143080
2024-12-03,13:47:37,19.0541160,72.9143060
2024-12-03,13:47:38,19.0541270,72.9143040
2024-12-03,13:47:39,19.0541540,72.9143050
2024-12-03,13:47:40,19.0541850,72.9143010
2024-12-03,13:47:41,19.0542190,72.9143060
2024-12-03,13:47:42,19.0542510,72.9143100
2024-12-03,13:47:43,19.0542900,72.9143220
2024-12-03,13:47:44,19.0543070,72.9143230
2024-12-03,13:47:45,19.0543400,72.9143270
2024-12-03,13:47:46,19.0543730,72.9143320
2024-12-03,13:47:47,19.0544070,72.9143350
2024-12-03,13:47:48,19.0544390,72.9143400
2024-12-03,13:47:49,19.0544700,72.9143470
2024-12-03,13:47:50,19.0545020,72.9143560
2024-12-03,13:47:51,19.0545110,72.9143590
2024-12-03,13:47:52,19.0545380,72.9143710
2024-12-03,13:47:53,19.0545470,72.9143770
2024-12-03,13:47:54,19.0545530,72.9143890
2024-12-03,13:47:55,19.0545670,72.9144070
2024-12-03,13:47:56,19.0545680,72.9144200
2024-12-03,13:47:57,19.0545750,72.9144400
2024-12-03,13:47:58,19.0545750,72.9144750
2024-12-03,13:47:59,19.0545750,72.9144890
2024-12-03,13:48:00,19.0545730,72.9145220
2024-12-03,13:48:01,19.0545750,72.9145550
2024-12-03,13:48:02,19.0545620,72.9145940
2024-12-03,13:48:03,19.0545600,72.9146150
2024-12-03,13:48:04,19.0545630,72.9146510
2024-12-03,13:48:05,19.0545640,72.9146880
2024-12-03,13:48:06,19.0545760,72.9147220
2024-12-03,13:48:07,19.0545820,72.9147380
2024-12-03,13:48:08,19.0545830,72.9147520
2024-12-03,13:48:09,19.0546000,72.9147810
2024-12-03,13:48:10,19.0546050,72.9147900
2024-12-03,13:48:11,19.0545970,72.9148170
2024-12-03,13:48:12,19.0545940,72.9148290
2024-12-03,13:48:13,19.0545800,72.9148610
2024-12-03,13:48:14,19.0545740,72.9148730
2024-12-03,13:48:15,19.0545530,72.9149050
2024-12-03,13:48:16,19.0545420,72.9149170
2024-12-03,13:48:17,19.0545240,72.9149460
2024-12-03,13:48:18,19.0545030,72.9149720
2024-12-03,13:48:19,19.0544820,72.9149980
2024-12-03,13:48:20,19.0544680,72.9150270
2024-12-03,13:48:21,19.0544490,72.9150580
2024-12-03,13:48:22,19.0544410,72.9150660
2024-12-03,13:48:23,19.0544350,72.9150760
2024-12-03,13:48:24,19.0544270,72.9150940
2024-12-03,13:48:25,19.0543980,72.9150910
2024-12-03,13:48:26,19.0543940,72.9151060
2024-12-03,13:48:27,19.0543850,72.9151220
2024-12-03,13:48:28,19.0543640,72.9151480
2024-12-03,13:48:29,19.0543550,72.9151560
2024-12-03,13:48:30,19.0543340,72.9151770
2024-12-03,13:48:31,19.0543130,72.9151980
2024-12-03,13:48:32,19.0542880,72.9152220
2024-12-03,13:48:33,19.0542790,72.9152300
2024-12-03,13:48:34,19.0542540,72.9152520
2024-12-03,13:48:35,19.0542400,72.9152590
2024-12-03,13:48:36,19.0542150,72.9152810
2024-12-03,13:48:37,19.0541890,72.9153090
2024-12-03,13:48:38,19.0541650,72.9153340
2024-12-03,13:48:39,19.0541460,72.9153590
2024-12-03,13:48:40,19.0541230,72.9153870
2024-12-03,13:48:41,19.0541100,72.9154180
2024-12-03,13:48:42,19.0540990,72.9154540
2024-12-03,13:48:43,19.0540930,72.9154930
2024-12-03,13:48:44,19.0540820,72.9155220
2024-12-03,13:48:45,19.0540720,72.9155530
2024-12-03,13:48:46,19.0540600,72.9155850
2024-12-03,13:48:47,19.0540510,72.9156180
2024-12-03,13:48:48,19.0540390,72.9156520
2024-12-03,13:48:49,19.0540320,72.9156850
2024-12-03,13:48:50,19.0540260,72.9157160
2024-12-03,13:48:51,19.0540220,72.9157340
2024-12-03,13:48:52,19.0540170,72.9157390
2024-12-03,13:48:53,19.0540130,72.9157330
2024-12-03,13:48:54,19.0540160,72.9157260
2024-12-03,13:48:55,19.0540160,72.9157240
2024-12-03,13:48:56,19.0540150,72.9157110
2024-12-03,13:48:57,19.0540140,72.9156970
2024-12-03,13:48:58,19.0540170,72.9156870
2024-12-03,13:48:59,19.0540230,72.9156710
2024-12-03,13:49:00,19.0540290,72.9156610
2024-12-03,13:49:01,19.0540390,72.9156060
2024-12-03,13:49:18,19.0540430,72.9155710
2024-12-03,13:49:19,19.0540470,72.9155350
2024-12-03,13:49:20,19.0540510,72.9154990
2024-12-03,13:49:21,19.0540630,72.9154690
2024-12-03,13:49:22,19.0540690,72.9154590
2024-12-03,13:49:23,19.0540830,72.9154340
2024-12-03,13:49:24,19.0541040,72.9154100
2024-12-03,13:49:25,19.0541320,72.9153890
2024-12-03,13:49:26,19.0541520,72.9153660
2024-12-03,13:49:27,19.0541670,72.9153340
2024-12-03,13:49:28,19.0541970,72.9153220
2024-12-03,13:49:29,19.0542280,72.9152990
2024-12-03,13:49:30,19.0542560,72.9152710
2024-12-03,13:49:31,19.0542830,72.9152420
2024-12-03,13:49:32,19.0543110,72.9152190
2024-12-03,13:49:33,19.0543390,72.9151940
2024-12-03,13:49:34,19.0543530,72.9151670
2024-12-03,13:49:35,19.0543690,72.9151440
2024-12-03,13:49:36,19.0543890,72.9151110
