date,time,latitude,longitude
2025-01-12,13:32:53,19.0614790,72.9021360
2025-01-12,13:32:54,19.0614540,72.9021690
2025-01-12,13:32:55,19.0614450,72.9021840
2025-01-12,13:32:56,19.0614270,72.9022170
2025-01-12,13:32:57,19.0614060,72.9022540
2025-01-12,13:32:58,19.0613870,72.9022880
2025-01-12,13:32:59,19.0613730,72.9023270
2025-01-12,13:33:00,19.0613610,72.9023630
2025-01-12,13:33:01,19.0613460,72.9024070
2025-01-12,13:33:02,19.0613280,72.9024570
2025-01-12,13:33:03,19.0613090,72.9025020
2025-01-12,13:33:04,19.0612890,72.9025510
2025-01-12,13:33:05,19.0612680,72.9025980
2025-01-12,13:33:06,19.0612430,72.9026640
2025-01-12,13:33:07,19.0612240,72.9027180
2025-01-12,13:33:08,19.0612010,72.9027580
2025-01-12,13:33:09,19.0611850,72.9028040
2025-01-12,13:33:10,19.0611670,72.9028500
2025-01-12,13:33:11,19.0611430,72.9028920
2025-01-12,13:33:12,19.0611240,72.9029450
2025-01-12,13:33:13,19.0611120,72.9030010
2025-01-12,13:33:14,19.0611020,72.9030520
2025-01-12,13:33:15,19.0610850,72.9030960
2025-01-12,13:33:17,19.0610410,72.9031830
2025-01-12,13:33:18,19.0610360,72.9032100
2025-01-12,13:33:19,19.0610200,72.9032600
2025-01-12,13:33:20,19.0609950,72.9033060
2025-01-12,13:33:21,19.0609730,72.9033410
2025-01-12,13:33:22,19.0609590,72.9033710
2025-01-12,13:33:23,19.0609430,72.9033960
2025-01-12,13:33:24,19.0609200,72.9034310
2025-01-12,13:33:25,19.0608930,72.9034720
2025-01-12,13:33:26,19.0608740,72.9035150
2025-01-12,13:33:27,19.0608570,72.9035590
2025-01-12,13:33:28,19.0608400,72.9036000
2025-01-12,13:33:29,19.0608250,72.9036420
2025-01-12,13:33:30,19.0608050,72.9036810
2025-01-12,13:33:31,19.0607840,72.9037210
2025-01-12,13:33:32,19.0607640,72.9037610
2025-01-12,13:33:33,19.0607470,72.9037990
2025-01-12,13:33:34,19.0607250,72.9038330
2025-01-12,13:33:35,19.0607040,72.9038660
2025-01-12,13:33:36,19.0606830,72.9039040
2025-01-12,13:33:37,19.0606630,72.9039430
2025-01-12,13:33:38,19.0606410,72.9039820
2025-01-12,13:33:39,19.0606180,72.9040210
2025-01-12,13:33:40,19.0605820,72.9040570
2025-01-12,13:33:41,19.0605490,72.9040920
2025-01-12,13:33:42,19.0605290,72.9041270
2025-01-12,13:33:43,19.0605300,72.9041720
2025-01-12,13:33:44,19.0605160,72.9042190
2025-01-12,13:33:45,19.0605020,72.9042690
2025-01-12,13:33:46,19.0604870,72.9043190
2025-01-12,13:33:47,19.0604710,72.9043640
2025-01-12,13:33:48,19.0604560,72.9044040
2025-01-12,13:33:49,19.0604420,72.9044390
2025-01-12,13:33:50,19.0604270,72.9044740
2025-01-12,13:33:51,19.0604220,72.9044850
2025-01-12,13:33:52,19.0604050,72.9045210
2025-01-12,13:33:53,19.0603990,72.9045330
2025-01-12,13:33:54,19.0603820,72.9045670
2025-01-12,13:33:55,19.0603630,72.9046030
2025-01-12,13:33:56,19.0603460,72.9046310
2025-01-12,13:33:57,19.0603320,72.9046570
2025-01-12,13:33:58,19.0603150,72.9046890
2025-01-12,13:33:59,19.0602980,72.9047300
2025-01-12,13:34:00,19.0602820,72.9047750
2025-01-12,13:34:01,19.0602630,72.9048230
2025-01-12,13:34:02,19.0602450,72.9048730
2025-01-12,13:34:03,19.0602270,72.9049230
2025-01-12,13:34:04,19.0602090,72.9049720
2025-01-12,13:34:05,19.0601900,72.9050180
2025-01-12,13:34:06,19.0601700,72.9050640
2025-01-12,13:34:07,19.0601480,72.9051080
2025-01-12,13:34:08,19.0601310,72.9051450
2025-01-12,13:34:09,19.0601190,72.9051830
2025-01-12,13:34:10,19.0601090,72.9052180
2025-01-12,13:34:11,19.0601000,72.9052510
2025-01-12,13:34:12,19.0600900,72.9052810
2025-01-12,13:34:13,19.0600760,72.9053200
2025-01-12,13:34:14,19.0600720,72.9053320
2025-01-12,13:34:15,19.0600630,72.9053640
2025-01-12,13:34:16,19.0600600,72.9053730
2025-01-12,13:34:17,19.0600480,72.9054030
2025-01-12,13:34:18,19.0600430,72.9054160
2025-01-12,13:34:19,19.0600330,72.9054450
2025-01-12,13:34:20,19.0600110,72.9054880
2025-01-12,13:34:21,19.0599960,72.9055280
2025-01-12,13:34:22,19.0599840,72.9055610
2025-01-12,13:34:23,19.0599640,72.9055820
2025-01-12,13:34:24,19.0599410,72.9056050
2025-01-12,13:34:25,19.0599210,72.9056240
2025-01-12,13:34:26,19.0599000,72.9056530
2025-01-12,13:34:27,19.0598940,72.9056640
2025-01-12,13:34:28,19.0598790,72.9056970
2025-01-12,13:34:29,19.0598740,72.9057080
2025-01-12,13:34:30,19.0598600,72.9057410
2025-01-12,13:34:31,19.0598450,72.9057790
2025-01-12,13:34:32,19.0598340,72.9058180
2025-01-12,13:34:33,19.0598170,72.9058590
2025-01-12,13:34:34,19.0598010,72.9059010
2025-01-12,13:34:35,19.0597820,72.9059430
2025-01-12,13:34:36,19.0597640,72.9059820
2025-01-12,13:34:37,19.0597450,72.9060190
2025-01-12,13:34:38,19.0597220,72.9060570
2025-01-12,13:34:39,19.0597000,72.9060990
2025-01-12,13:34:40,19.0596740,72.9061380
2025-01-12,13:34:41,19.0596520,72.9061750
2025-01-12,13:34:42,19.0596220,72.9062140
2025-01-12,13:34:43,19.0595950,72.9062530
2025-01-12,13:34:44,19.0595710,72.9062920
2025-01-12,13:34:45,19.0595410,72.9063310
2025-01-12,13:34:46,19.0595170,72.9063720
2025-01-12,13:34:47,19.0594930,72.9064110
2025-01-12,13:34:48,19.0594740,72.9064530
2025-01-12,13:34:49,19.0594580,72.9064940
2025-01-12,13:34:50,19.0594400,72.9065300
2025-01-12,13:34:51,19.0594240,72.9065730
2025-01-12,13:34:52,19.0594130,72.9066130
2025-01-12,13:34:53,19.0594030,72.9066540
2025-01-12,13:34:54,19.0593900,72.9066980
2025-01-12,13:34:55,19.0593740,72.9067360
2025-01-12,13:34:56,19.0593570,72.9067770
2025-01-12,13:34:57,19.0593420,72.9068230
2025-01-12,13:34:58,19.0593230,72.9068640
2025-01-12,13:34:59,19.0593100,72.9069070
2025-01-12,13:35:00,19.0592920,72.9069450
2025-01-12,13:35:01,19.0592770,72.9069840
2025-01-12,13:35:02,19.0592640,72.9070150
2025-01-12,13:35:03,19.0592490,72.9070450
2025-01-12,13:35:04,19.0592340,72.9070790
2025-01-12,13:35:05,19.0592160,72.9071140
2025-01-12,13:35:06,19.0591970,72.9071550
2025-01-12,13:35:07,19.0591760,72.9071940
2025-01-12,13:35:08,19.0591570,72.9072290
2025-01-12,13:35:09,19.0591370,72.9072610
2025-01-12,13:35:10,19.0591250,72.9072890
2025-01-12,13:35:11,19.0591100,72.9073160
2025-01-12,13:35:12,19.0590900,72.9073560
2025-01-12,13:35:13,19.0590850,72.9073720
2025-01-12,13:35:14,19.0590820,72.9074020
2025-01-12,13:35:15,19.0590720,72.9074320
2025-01-12,13:35:16,19.0590700,72.9074410
2025-01-12,13:35:17,19.0590560,72.9074690
2025-01-12,13:35:18,19.0590490,72.9074800
2025-01-12,13:35:19,19.0590270,72.9075080
2025-01-12,13:35:20,19.0590180,72.9075180
2025-01-12,13:35:21,19.0589940,72.9075440
2025-01-12,13:35:22,19.0589670,72.9075740
2025-01-12,13:35:23,19.0589380,72.9076040
2025-01-12,13:35:24,19.0589060,72.9076380
2025-01-12,13:35:25,19.0588740,72.9076710
2025-01-12,13:35:26,19.0588430,72.9077020
2025-01-12,13:35:27,19.0588070,72.9077460
2025-01-12,13:35:28,19.0587790,72.9077870
2025-01-12,13:35:29,19.0587530,72.9078230
2025-01-12,13:35:30,19.0587230,72.9078590
2025-01-12,13:35:31,19.0586870,72.9078980
2025-01-12,13:35:32,19.0586580,72.9079360
2025-01-12,13:35:33,19.0586300,72.9079640
2025-01-12,13:35:34,19.0586030,72.9079920
2025-01-12,13:35:35,19.0585780,72.9080240
2025-01-12,13:35:36,19.0585530,72.9080490
2025-01-12,13:35:37,19.0585260,72.9080710
2025-01-12,13:35:38,19.0585030,72.9080910
2025-01-12,13:35:39,19.0584750,72.9081160
2025-01-12,13:35:40,19.0584640,72.9081230
2025-01-12,13:35:41,19.0584330,72.9081490
2025-01-12,13:35:42,19.0584220,72.9081570
2025-01-12,13:35:43,19.0583900,72.9081830
2025-01-12,13:35:44,19.0583780,72.9081920
2025-01-12,13:35:45,19.0583580,72.9082130
2025-01-12,13:35:46,19.0583460,72.9082290
2025-01-12,13:35:47,19.0583360,72.9082420
2025-01-12,13:35:48,19.0583250,72.9082540
2025-01-12,13:35:49,19.0583130,72.9082660
2025-01-12,13:35:50,19.0582840,72.9082950
2025-01-12,13:35:51,19.0582720,72.9083060
2025-01-12,13:35:52,19.0582470,72.9083300
2025-01-12,13:35:53,19.0582210,72.9083560
2025-01-12,13:35:54,19.0581940,72.9083810
2025-01-12,13:35:55,19.0581650,72.9084090
2025-01-12,13:35:56,19.0581360,72.9084360
2025-01-12,13:35:57,19.0581070,72.9084640
2025-01-12,13:35:58,19.0580750,72.9084950
2025-01-12,13:35:59,19.0580450,72.9085270
2025-01-12,13:36:00,19.0580140,72.9085590
2025-01-12,13:36:01,19.0579750,72.9085970
2025-01-12,13:36:02,19.0579390,72.9086360
2025-01-12,13:36:03,19.0579090,72.9086700
2025-01-12,13:36:04,19.0578870,72.9086980
2025-01-12,13:36:05,19.0578620,72.9087330
2025-01-12,13:36:06,19.0578380,72.9087650
2025-01-12,13:36:07,19.0578130,72.9088020
2025-01-12,13:36:08,19.0577860,72.9088340
2025-01-12,13:36:09,19.0577540,72.9088620
2025-01-12,13:36:10,19.0577240,72.9088920
2025-01-12,13:36:11,19.0576950,72.9089200
2025-01-12,13:36:12,19.0576660,72.9089490
2025-01-12,13:36:13,19.0576350,72.9089800
2025-01-12,13:36:14,19.0576060,72.9090120
2025-01-12,13:36:15,19.0575770,72.9090450
2025-01-12,13:36:16,19.0575440,72.9090890
2025-01-12,13:36:17,19.0575120,72.9091290
2025-01-12,13:36:18,19.0574760,72.9091650
2025-01-12,13:36:19,19.0574460,72.9092010
2025-01-12,13:36:20,19.0574100,72.9092380
2025-01-12,13:36:21,19.0573780,72.9092750
2025-01-12,13:36:22,19.0573460,72.9093070
2025-01-12,13:36:23,19.0573110,72.9093370
2025-01-12,13:36:24,19.0572690,72.9093680
2025-01-12,13:36:25,19.0572310,72.9094120
2025-01-12,13:36:26,19.0571950,72.9094420
2025-01-12,13:36:27,19.0571550,72.9094740
2025-01-12,13:36:28,19.0571240,72.9095010
2025-01-12,13:36:29,19.0570940,72.9095300
2025-01-12,13:36:30,19.0570570,72.9095580
2025-01-12,13:36:31,19.0570260,72.9095880
2025-01-12,13:36:32,19.0569940,72.9096160
2025-01-12,13:36:33,19.0569630,72.9096430
2025-01-12,13:36:34,19.0569320,72.9096690
2025-01-12,13:36:35,19.0568980,72.9096920
2025-01-12,13:36:36,19.0568620,72.9097160
2025-01-12,13:36:37,19.0568240,72.9097390
2025-01-12,13:36:38,19.0567850,72.9097600
2025-01-12,13:36:39,19.0567490,72.9097830
2025-01-12,13:36:40,19.0567130,72.9098070
2025-01-12,13:36:41,19.0566770,72.9098270
2025-01-12,13:36:42,19.0566450,72.9098430
2025-01-12,13:36:43,19.0566180,72.9098570
2025-01-12,13:36:44,19.0565880,72.9098730
2025-01-12,13:36:45,19.0565790,72.9098770
2025-01-12,13:36:46,19.0565510,72.9098890
2025-01-12,13:36:47,19.0565410,72.9098930
2025-01-12,13:36:48,19.0565060,72.9099100
2025-01-12,13:36:49,19.0564940,72.9099150
2025-01-12,13:36:50,19.0564560,72.9099340
2025-01-12,13:36:51,19.0564420,72.9099410
2025-01-12,13:36:52,19.0564130,72.9099590
2025-01-12,13:36:53,19.0563840,72.9099750
2025-01-12,13:36:54,19.0563550,72.9099890
2025-01-12,13:36:55,19.0563250,72.9100010
2025-01-12,13:36:56,19.0562900,72.9100160
2025-01-12,13:36:57,19.0562800,72.9100210
2025-01-12,13:36:58,19.0562480,72.9100340
2025-01-12,13:36:59,19.0562370,72.9100370
2025-01-12,13:37:00,19.0562010,72.9100470
2025-01-12,13:37:01,19.0561880,72.9100510
2025-01-12,13:37:02,19.0561580,72.9100620
2025-01-12,13:37:03,19.0561270,72.9100760
2025-01-12,13:37:04,19.0560960,72.9100930
2025-01-12,13:37:05,19.0560650,72.9101080
2025-01-12,13:37:06,19.0560330,72.9101310
2025-01-12,13:37:07,19.0559950,72.9101510
2025-01-12,13:37:08,19.0559630,72.9101690
2025-01-12,13:37:09,19.0559280,72.9101840
2025-01-12,13:37:10,19.0558920,72.9101970
2025-01-12,13:37:11,19.0558620,72.9102060
2025-01-12,13:37:12,19.0558330,72.9102170
2025-01-12,13:37:13,19.0558030,72.9102300
2025-01-12,13:37:14,19.0557750,72.9102450
2025-01-12,13:37:15,19.0557440,72.9102620
2025-01-12,13:37:16,19.0557100,72.9102790
2025-01-12,13:37:17,19.0556740,72.9102950
2025-01-12,13:37:18,19.0556340,72.9103120
2025-01-12,13:37:19,19.0555980,72.9103360
2025-01-12,13:37:20,19.0555660,72.9103640
2025-01-12,13:37:21,19.0555360,72.9103940
2025-01-12,13:37:22,19.0555050,72.9104250
2025-01-12,13:37:23,19.0554750,72.9104590
2025-01-12,13:37:24,19.0554470,72.9104950
2025-01-12,13:37:25,19.0554190,72.9105300
2025-01-12,13:37:26,19.0553920,72.9105650
2025-01-12,13:37:27,19.0553670,72.9106030
2025-01-12,13:37:28,19.0553420,72.9106400
2025-01-12,13:37:29,19.0553160,72.9106740
2025-01-12,13:37:30,19.0552880,72.9107080
2025-01-12,13:37:31,19.0552630,72.9107420
2025-01-12,13:37:32,19.0552370,72.9107760
2025-01-12,13:37:33,19.0552130,72.9108070
2025-01-12,13:37:34,19.0551920,72.9108340
2025-01-12,13:37:35,19.0551740,72.9108570
2025-01-12,13:37:36,19.0551620,72.9108740
2025-01-12,13:37:37,19.0551550,72.9108830
2025-01-12,13:37:38,19.0551520,72.9108890
2025-01-12,13:37:39,19.0551540,72.9108870
2025-01-12,13:37:40,19.0551560,72.9108900
2025-01-12,13:37:41,19.0551560,72.9108920
2025-01-12,13:37:42,19.0551570,72.9108930
2025-01-12,13:37:43,19.0551590,72.9108940
2025-01-12,13:37:44,19.0551590,72.9108960
2025-01-12,13:37:45,19.0551560,72.9108980
2025-01-12,13:37:46,19.0551560,72.9109010
2025-01-12,13:37:47,19.0551560,72.9109030
2025-01-12,13:37:48,19.0551550,72.9109080
2025-01-12,13:37:49,19.0551570,72.9109170
2025-01-12,13:37:50,19.0551650,72.9109180
2025-01-12,13:37:51,19.0551710,72.9109180
2025-01-12,13:37:52,19.0551710,72.9109220
2025-01-12,13:37:53,19.0551720,72.9109280
2025-01-12,13:37:54,19.0551750,72.9109270
2025-01-12,13:37:55,19.0551790,72.9109220
2025-01-12,13:37:56,19.0551790,72.9109210
2025-01-12,13:37:57,19.0551790,72.9109200
2025-01-12,13:37:58,19.0551760,72.9109210
2025-01-12,13:37:59,19.0551730,72.9109220
2025-01-12,13:38:00,19.0551700,72.9109200
2025-01-12,13:38:01,19.0551690,72.9109190
2025-01-12,13:38:02,19.0551690,72.9109180
2025-01-12,13:38:03,19.0551700,72.9109190
2025-01-12,13:38:04,19.0551710,72.9109190
2025-01-12,13:38:05,19.0551690,72.9109160
2025-01-12,13:38:06,19.0551680,72.9109150
2025-01-12,13:38:07,19.0551670,72.9109160
2025-01-12,13:38:08,19.0551650,72.9109170
2025-01-12,13:39:30,19.0551710,72.9109110
2025-01-12,13:39:31,19.0551710,72.9109110
2025-01-12,13:39:32,19.0551650,72.9109180
2025-01-12,13:39:33,19.0551580,72.9109270
2025-01-12,13:39:34,19.0551480,72.9109390
2025-01-12,13:39:35,19.0551300,72.9109640
2025-01-12,13:39:36,19.0551240,72.9109720
2025-01-12,13:39:37,19.0550970,72.9110050
2025-01-12,13:39:38,19.0550860,72.9110170
2025-01-12,13:39:39,19.0550600,72.9110460
2025-01-12,13:39:40,19.0550320,72.9110770
2025-01-12,13:39:41,19.0550010,72.9111080
2025-01-12,13:39:42,19.0549710,72.9111370
2025-01-12,13:39:43,19.0549430,72.9111650
2025-01-12,13:39:44,19.0549130,72.9111960
2025-01-12,13:39:45,19.0548800,72.9112300
2025-01-12,13:39:46,19.0548410,72.9112710
2025-01-12,13:39:47,19.0548080,72.9113060
2025-01-12,13:39:48,19.0547730,72.9113400
2025-01-12,13:39:49,19.0547400,72.9113740
2025-01-12,13:39:50,19.0547060,72.9114060
2025-01-12,13:39:51,19.0546810,72.9114350
2025-01-12,13:39:52,19.0546530,72.9114680
2025-01-12,13:39:53,19.0546230,72.9115020
2025-01-12,13:39:54,19.0545930,72.9115320
2025-01-12,13:39:55,19.0545660,72.9115610
2025-01-12,13:39:56,19.0545400,72.9115940
2025-01-12,13:39:57,19.0545130,72.9116270
2025-01-12,13:39:58,19.0544830,72.9116610
2025-01-12,13:39:59,19.0544500,72.9116960
2025-01-12,13:40:00,19.0544160,72.9117350
2025-01-12,13:40:01,19.0543830,72.9117810
2025-01-12,13:40:02,19.0543540,72.9118220
2025-01-12,13:40:03,19.0543260,72.9118660
2025-01-12,13:40:04,19.0543030,72.9119020
2025-01-12,13:40:05,19.0542720,72.9119370
2025-01-12,13:40:06,19.0542490,72.9119660
2025-01-12,13:40:07,19.0542350,72.9119990
2025-01-12,13:40:08,19.0542120,72.9120450
2025-01-12,13:40:09,19.0541790,72.9120910
2025-01-12,13:40:10,19.0541520,72.9121410
2025-01-12,13:40:11,19.0541280,72.9121940
2025-01-12,13:40:12,19.0541100,72.9122470
2025-01-12,13:40:13,19.0540910,72.9122990
2025-01-12,13:40:14,19.0540710,72.9123540
2025-01-12,13:40:15,19.0540550,72.9124020
2025-01-12,13:40:16,19.0540410,72.9124480
2025-01-12,13:40:17,19.0540290,72.9124940
2025-01-12,13:40:18,19.0540210,72.9125370
2025-01-12,13:40:19,19.0540170,72.9125790
2025-01-12,13:40:20,19.0540010,72.9126190
2025-01-12,13:40:21,19.0539950,72.9126510
2025-01-12,13:40:22,19.0539870,72.9126820
2025-01-12,13:40:23,19.0539840,72.9126900
2025-01-12,13:40:24,19.0539800,72.9127070
2025-01-12,13:40:25,19.0539760,72.9127260
2025-01-12,13:40:26,19.0539690,72.9127550
2025-01-12,13:40:27,19.0539580,72.9127970
2025-01-12,13:40:28,19.0539480,72.9128360
2025-01-12,13:40:29,19.0539380,72.9128790
2025-01-12,13:40:30,19.0539290,72.9129200
2025-01-12,13:40:31,19.0539200,72.9129570
2025-01-12,13:40:32,19.0539090,72.9129990
2025-01-12,13:40:33,19.0539000,72.9130430
2025-01-12,13:40:34,19.0538910,72.9130810
2025-01-12,13:40:35,19.0538810,72.9131160
2025-01-12,13:40:36,19.0538720,72.9131550
2025-01-12,13:40:37,19.0538630,72.9131960
2025-01-12,13:40:38,19.0538560,72.9132380
2025-01-12,13:40:39,19.0538490,72.9132760
2025-01-12,13:40:40,19.0538420,72.9133130
2025-01-12,13:40:41,19.0538300,72.9133460
2025-01-12,13:40:42,19.0538250,72.9133580
2025-01-12,13:40:43,19.0538170,72.9133930
2025-01-12,13:40:44,19.0538070,72.9134320
2025-01-12,13:40:45,19.0537980,72.9134740
2025-01-12,13:40:46,19.0537880,72.9135180
2025-01-12,13:40:47,19.0537800,72.9135590
2025-01-12,13:40:48,19.0537690,72.9136040
2025-01-12,13:40:49,19.0537620,72.9136520
2025-01-12,13:40:50,19.0537520,72.9137020
2025-01-12,13:40:51,19.0537410,72.9137440
2025-01-12,13:40:52,19.0537310,72.9137880
2025-01-12,13:40:53,19.0537160,72.9138420
2025-01-12,13:40:54,19.0537030,72.9138940
2025-01-12,13:40:55,19.0536940,72.9139360
2025-01-12,13:40:56,19.0536850,72.9139730
2025-01-12,13:40:57,19.0536820,72.9140040
2025-01-12,13:40:58,19.0536760,72.9140370
2025-01-12,13:40:59,19.0536740,72.9140440
2025-01-12,13:41:00,19.0536740,72.9140520
2025-01-12,13:41:01,19.0536720,72.9140640
2025-01-12,13:41:02,19.0536720,72.9140730
2025-01-12,13:41:03,19.0536730,72.9140830
2025-01-12,13:41:04,19.0536700,72.9140920
2025-01-12,13:41:05,19.0536680,72.9140960
2025-01-12,13:41:06,19.0536670,72.9140970
2025-01-12,13:41:07,19.0536670,72.9140990
2025-01-12,13:41:08,19.0536660,72.9141000
2025-01-12,13:41:09,19.0536660,72.9140990
2025-01-12,13:41:10,19.0536660,72.9140980
2025-01-12,13:41:11,19.0536660,72.9140980
2025-01-12,13:41:12,19.0536670,72.9141030
2025-01-12,13:41:13,19.0536660,72.9141040
2025-01-12,13:41:14,19.0536650,72.9141040
2025-01-12,13:41:15,19.0536650,72.9141040
2025-01-12,13:41:16,19.0536630,72.9141030
2025-01-12,13:41:17,19.0536620,72.9141040
2025-01-12,13:41:38,19.0536580,72.9141040
2025-01-12,13:41:39,19.0536570,72.9141040
2025-01-12,13:41:40,19.0536570,72.9141040
2025-01-12,13:41:41,19.0536560,72.9141050
2025-01-12,13:41:42,19.0536500,72.9141170
2025-01-12,13:41:43,19.0536470,72.9141330
2025-01-12,13:41:44,19.0536410,72.9141600
2025-01-12,13:41:45,19.0536370,72.9141700
2025-01-12,13:41:46,19.0536340,72.9142000
2025-01-12,13:41:47,19.0536300,72.9142290
2025-01-12,13:41:48,19.0536240,72.9142630
2025-01-12,13:41:49,19.0536120,72.9142950
2025-01-12,13:41:50,19.0536030,72.9143250
2025-01-12,13:41:51,19.0535870,72.9143670
2025-01-12,13:41:52,19.0535720,72.9144090
2025-01-12,13:41:53,19.0535610,72.9144500
2025-01-12,13:41:54,19.0535520,72.9144770
2025-01-12,13:41:55,19.0535380,72.9145230
2025-01-12,13:41:56,19.0535300,72.9145420
2025-01-12,13:41:57,19.0535170,72.9145800
2025-01-12,13:41:58,19.0535040,72.9146190
2025-01-12,13:41:59,19.0534930,72.9146550
2025-01-12,13:42:00,19.0534780,72.9146930
2025-01-12,13:42:01,19.0534650,72.9147270
2025-01-12,13:42:02,19.0534450,72.9147560
2025-01-12,13:42:03,19.0534300,72.9147710
2025-01-12,13:42:04,19.0534220,72.9147780
2025-01-12,13:42:05,19.0533950,72.9148170
2025-01-12,13:42:06,19.0533830,72.9148380
2025-01-12,13:42:07,19.0533580,72.9148760
2025-01-12,13:42:08,19.0533360,72.9149040
2025-01-12,13:42:09,19.0533110,72.9149350
2025-01-12,13:42:10,19.0532880,72.9149650
2025-01-12,13:42:11,19.0532660,72.9149920
2025-01-12,13:42:12,19.0532460,72.9150190
2025-01-12,13:42:13,19.0532270,72.9150490
2025-01-12,13:42:14,19.0532100,72.9150820
2025-01-12,13:42:15,19.0531940,72.9151140
2025-01-12,13:42:16,19.0531790,72.9151470
2025-01-12,13:42:17,19.0531590,72.9151860
2025-01-12,13:42:18,19.0531350,72.9152290
2025-01-12,13:42:19,19.0531100,72.9152730
2025-01-12,13:42:20,19.0530890,72.9153180
2025-01-12,13:42:21,19.0530680,72.9153590
2025-01-12,13:42:22,19.0530470,72.9153940
2025-01-12,13:42:23,19.0530280,72.9154270
2025-01-12,13:42:24,19.0530070,72.9154610
2025-01-12,13:42:25,19.0529830,72.9154970
2025-01-12,13:42:26,19.0529520,72.9155410
2025-01-12,13:42:27,19.0529270,72.9155840
2025-01-12,13:42:28,19.0529000,72.9156310
2025-01-12,13:42:29,19.0528730,72.9156750
2025-01-12,13:42:30,19.0528480,72.9157160
2025-01-12,13:42:31,19.0528220,72.9157620
2025-01-12,13:42:32,19.0527940,72.9158050
2025-01-12,13:42:33,19.0527680,72.9158480
2025-01-12,13:42:34,19.0527440,72.9158890
2025-01-12,13:42:35,19.0527260,72.9159220
2025-01-12,13:42:36,19.0527100,72.9159570
2025-01-12,13:42:37,19.0527060,72.9159660
2025-01-12,13:42:38,19.0526950,72.9159930
2025-01-12,13:42:39,19.0526910,72.9160020
2025-01-12,13:42:40,19.0526780,72.9160290
2025-01-12,13:42:41,19.0526610,72.9160620
2025-01-12,13:42:42,19.0526420,72.9161000
2025-01-12,13:42:43,19.0526230,72.9161410
2025-01-12,13:42:44,19.0526030,72.9161840
2025-01-12,13:42:45,19.0525820,72.9162340
2025-01-12,13:42:46,19.0525640,72.9162830
2025-01-12,13:42:47,19.0525430,72.9163300
2025-01-12,13:42:48,19.0525240,72.9163760
2025-01-12,13:42:49,19.0525040,72.9164240
2025-01-12,13:42:50,19.0524870,72.9164710
2025-01-12,13:42:51,19.0524710,72.9165170
2025-01-12,13:42:52,19.0524510,72.9165630
2025-01-12,13:42:53,19.0524310,72.9166060
2025-01-12,13:42:54,19.0524130,72.9166470
2025-01-12,13:42:55,19.0523900,72.9166890
2025-01-12,13:42:56,19.0523670,72.9167300
2025-01-12,13:42:57,19.0523440,72.9167670
2025-01-12,13:42:58,19.0523210,72.9168050
2025-01-12,13:42:59,19.0522950,72.9168440
2025-01-12,13:43:00,19.0522680,72.9168800
2025-01-12,13:43:01,19.0522460,72.9169120
2025-01-12,13:43:02,19.0522170,72.9169490
2025-01-12,13:43:03,19.0521860,72.9169820
2025-01-12,13:43:04,19.0521530,72.9170220
2025-01-12,13:43:05,19.0521180,72.9170550
2025-01-12,13:43:06,19.0520880,72.9170860
2025-01-12,13:43:07,19.0520570,72.9171170
2025-01-12,13:43:08,19.0520240,72.9171550
2025-01-12,13:43:09,19.0520080,72.9171740
2025-01-12,13:43:10,19.0519870,72.9172100
2025-01-12,13:43:11,19.0519660,72.9172470
2025-01-12,13:43:12,19.0519470,72.9172800
2025-01-12,13:43:13,19.0519240,72.9173140
