date,time,latitude,longitude
2024-12-09,13:23:25,19.0593890,72.9069810
2024-12-09,13:23:26,19.0593710,72.9070190
2024-12-09,13:23:27,19.0593570,72.9070580
2024-12-09,13:23:28,19.0593460,72.9070720
2024-12-09,13:23:29,19.0593310,72.9071050
2024-12-09,13:23:30,19.0593200,72.9071340
2024-12-09,13:23:31,19.0593000,72.9071680
2024-12-09,13:23:32,19.0592790,72.9071930
2024-12-09,13:23:33,19.0592150,72.9072210
2024-12-09,13:23:34,19.0591780,72.9072550
2024-12-09,13:23:35,19.0591820,72.9072720
2024-12-09,13:23:36,19.0591770,72.9072850
2024-12-09,13:23:37,19.0591710,72.9072990
2024-12-09,13:23:38,19.0591620,72.9073270
2024-12-09,13:23:39,19.0591580,72.9073380
2024-12-09,13:23:40,19.0591470,72.9073730
2024-12-09,13:23:41,19.0591440,72.9073830
2024-12-09,13:23:42,19.0591310,72.9074180
2024-12-09,13:23:43,19.0591280,72.9074280
2024-12-09,13:23:44,19.0591230,72.9074450
2024-12-09,13:23:45,19.0591200,72.9074600
2024-12-09,13:23:46,19.0591140,72.9074720
2024-12-09,13:23:47,19.0591040,72.9074870
2024-12-09,13:23:48,19.0591030,72.9074920
2024-12-09,13:23:49,19.0591020,72.9075060
2024-12-09,13:23:50,19.0591000,72.9075200
2024-12-09,13:23:51,19.0590950,72.9075390
2024-12-09,13:23:52,19.0590910,72.9075530
2024-12-09,13:23:53,19.0590790,72.9075780
2024-12-09,13:23:54,19.0590690,72.9075840
2024-12-09,13:23:55,19.0590500,72.9076100
2024-12-09,13:23:56,19.0590280,72.9076360
2024-12-09,13:23:57,19.0590050,72.9076620
2024-12-09,13:23:58,19.0589840,72.9076920
2024-12-09,13:23:59,19.0589530,72.9077160
2024-12-09,13:24:00,19.0589250,72.9077420
2024-12-09,13:24:01,19.0589000,72.9077730
2024-12-09,13:24:02,19.0588730,72.9078030
2024-12-09,13:24:03,19.0588440,72.9078330
2024-12-09,13:24:04,19.0588120,72.9078640
2024-12-09,13:24:05,19.0587830,72.9078940
2024-12-09,13:24:06,19.0587630,72.9079260
2024-12-09,13:24:07,19.0587430,72.9079480
2024-12-09,13:24:08,19.0587220,72.9079720
2024-12-09,13:24:09,19.0587160,72.9079790
2024-12-09,13:24:10,19.0587050,72.9079920
2024-12-09,13:24:11,19.0586950,72.9080020
2024-12-09,13:24:12,19.0586850,72.9080130
2024-12-09,13:24:13,19.0586720,72.9080280
2024-12-09,13:24:14,19.0586580,72.9080410
2024-12-09,13:24:15,19.0586460,72.9080540
2024-12-09,13:24:16,19.0586330,72.9080630
2024-12-09,13:24:17,19.0586220,72.9080720
2024-12-09,13:24:18,19.0586080,72.9080840
2024-12-09,13:24:19,19.0586010,72.9080910
2024-12-09,13:24:20,19.0585940,72.9080970
2024-12-09,13:24:21,19.0585820,72.9081100
2024-12-09,13:24:22,19.0585710,72.9081200
2024-12-09,13:24:23,19.0585590,72.9081340
2024-12-09,13:24:24,19.0585470,72.9081470
2024-12-09,13:24:25,19.0585350,72.9081610
2024-12-09,13:24:26,19.0585200,72.9081710
2024-12-09,13:24:27,19.0584930,72.9081940
2024-12-09,13:24:28,19.0584830,72.9082030
2024-12-09,13:24:29,19.0584590,72.9082300
2024-12-09,13:24:30,19.0584310,72.9082540
2024-12-09,13:24:31,19.0584250,72.9082640
2024-12-09,13:24:32,19.0584180,72.9082810
2024-12-09,13:24:33,19.0584020,72.9083010
2024-12-09,13:24:34,19.0583950,72.9083130
2024-12-09,13:24:35,19.0583870,72.9083260
2024-12-09,13:24:36,19.0583680,72.9083500
2024-12-09,13:24:37,19.0583480,72.9083750
2024-12-09,13:24:38,19.0583210,72.9084000
2024-12-09,13:24:39,19.0582960,72.9084210
2024-12-09,13:24:40,19.0582760,72.9084590
2024-12-09,13:24:41,19.0582680,72.9084720
2024-12-09,13:24:42,19.0582530,72.9085000
2024-12-09,13:24:43,19.0581850,72.9084920
2024-12-09,13:24:44,19.0581420,72.9085080
2024-12-09,13:24:45,19.0581200,72.9085280
2024-12-09,13:24:46,19.0580940,72.9085740
2024-12-09,13:24:47,19.0580740,72.9086150
2024-12-09,13:24:48,19.0580550,72.9086470
2024-12-09,13:24:49,19.0580230,72.9086700
2024-12-09,13:24:50,19.0579990,72.9086900
2024-12-09,13:24:51,19.0579730,72.9087090
2024-12-09,13:24:52,19.0579680,72.9087140
2024-12-09,13:24:53,19.0579520,72.9087110
2024-12-09,13:24:54,19.0579670,72.9087140
2024-12-09,13:24:55,19.0579490,72.9087340
2024-12-09,13:24:56,19.0579300,72.9087610
2024-12-09,13:24:57,19.0579260,72.9087750
2024-12-09,13:24:58,19.0579140,72.9087920
2024-12-09,13:24:59,19.0579070,72.9087980
2024-12-09,13:25:00,19.0578980,72.9088190
2024-12-09,13:25:01,19.0578960,72.9088290
2024-12-09,13:25:02,19.0578950,72.9088380
2024-12-09,13:25:03,19.0578810,72.9088650
2024-12-09,13:25:04,19.0578710,72.9088940
2024-12-09,13:25:05,19.0578540,72.9089380
2024-12-09,13:25:06,19.0578650,72.9089700
2024-12-09,13:25:07,19.0578590,72.9090130
2024-12-09,13:25:08,19.0578460,72.9090510
2024-12-09,13:25:09,19.0577950,72.9090610
2024-12-09,13:25:10,19.0577760,72.9090880
2024-12-09,13:25:11,19.0577690,72.9091290
2024-12-09,13:25:12,19.0577580,72.9091680
2024-12-09,13:25:13,19.0577360,72.9091990
2024-12-09,13:25:14,19.0577220,72.9092120
2024-12-09,13:25:15,19.0576970,72.9092250
2024-12-09,13:25:16,19.0576620,72.9092400
2024-12-09,13:25:17,19.0576500,72.9092450
2024-12-09,13:25:18,19.0574290,72.9091990
2024-12-09,13:25:19,19.0573940,72.9092270
2024-12-09,13:25:20,19.0573950,72.9092470
2024-12-09,13:25:21,19.0573910,72.9092560
2024-12-09,13:25:22,19.0573860,72.9092660
2024-12-09,13:25:23,19.0573710,72.9092890
2024-12-09,13:25:24,19.0573640,72.9092970
2024-12-09,13:25:25,19.0573440,72.9093240
2024-12-09,13:25:26,19.0573330,72.9093370
2024-12-09,13:25:27,19.0573080,72.9093650
2024-12-09,13:25:28,19.0572990,72.9093730
2024-12-09,13:25:29,19.0572760,72.9093920
2024-12-09,13:25:30,19.0572660,72.9094000
2024-12-09,13:25:31,19.0572440,72.9094240
2024-12-09,13:25:32,19.0572160,72.9094400
2024-12-09,13:25:33,19.0572080,72.9094430
2024-12-09,13:25:34,19.0571730,72.9094790
2024-12-09,13:25:35,19.0571480,72.9095060
2024-12-09,13:25:36,19.0571170,72.9095450
2024-12-09,13:25:37,19.0570870,72.9095800
2024-12-09,13:25:38,19.0570550,72.9096060
2024-12-09,13:25:39,19.0570260,72.9096360
2024-12-09,13:25:40,19.0570020,72.9096660
2024-12-09,13:25:41,19.0569750,72.9097010
2024-12-09,13:25:42,19.0569480,72.9097410
2024-12-09,13:25:43,19.0569300,72.9097860
2024-12-09,13:25:44,19.0569060,72.9098420
2024-12-09,13:25:45,19.0568840,72.9098870
2024-12-09,13:25:46,19.0568580,72.9099350
2024-12-09,13:25:47,19.0568290,72.9099510
2024-12-09,13:25:48,19.0568020,72.9099540
2024-12-09,13:25:49,19.0567500,72.9099030
2024-12-09,13:25:50,19.0567490,72.9099070
2024-12-09,13:25:51,19.0567370,72.9099240
2024-12-09,13:25:52,19.0567310,72.9099360
2024-12-09,13:25:53,19.0567220,72.9099490
2024-12-09,13:25:54,19.0567100,72.9099600
2024-12-09,13:25:55,19.0566310,72.9099560
2024-12-09,13:25:56,19.0565740,72.9099420
2024-12-09,13:25:57,19.0565300,72.9099490
2024-12-09,13:25:58,19.0564970,72.9099660
2024-12-09,13:25:59,19.0564620,72.9099860
2024-12-09,13:26:00,19.0564350,72.9099990
2024-12-09,13:26:01,19.0563990,72.9100190
2024-12-09,13:26:02,19.0563850,72.9100260
2024-12-09,13:26:03,19.0563580,72.9100410
2024-12-09,13:26:04,19.0563270,72.9100570
2024-12-09,13:26:05,19.0563160,72.9100610
2024-12-09,13:26:06,19.0562880,72.9100790
2024-12-09,13:26:07,19.0562790,72.9100850
2024-12-09,13:26:08,19.0562440,72.9101050
2024-12-09,13:26:09,19.0562300,72.9101130
2024-12-09,13:26:10,19.0562000,72.9101270
2024-12-09,13:26:11,19.0561710,72.9101410
2024-12-09,13:26:12,19.0561410,72.9101520
2024-12-09,13:26:13,19.0561050,72.9101620
2024-12-09,13:26:14,19.0560700,72.9101720
2024-12-09,13:26:15,19.0560330,72.9101820
2024-12-09,13:26:16,19.0559960,72.9101960
2024-12-09,13:26:17,19.0559560,72.9102130
2024-12-09,13:26:18,19.0559150,72.9102310
2024-12-09,13:26:19,19.0558730,72.9102510
2024-12-09,13:26:20,19.0558310,72.9102700
2024-12-09,13:26:21,19.0557890,72.9102890
2024-12-09,13:26:22,19.0557490,72.9103070
2024-12-09,13:26:23,19.0557090,72.9103280
2024-12-09,13:26:24,19.0556670,72.9103530
2024-12-09,13:26:25,19.0556260,72.9103800
2024-12-09,13:26:26,19.0555840,72.9104090
2024-12-09,13:26:27,19.0555450,72.9104400
2024-12-09,13:26:28,19.0555070,72.9104730
2024-12-09,13:26:29,19.0554710,72.9105070
2024-12-09,13:26:30,19.0554390,72.9105370
2024-12-09,13:26:31,19.0554120,72.9105690
2024-12-09,13:26:32,19.0553830,72.9105960
2024-12-09,13:26:33,19.0553550,72.9106210
2024-12-09,13:26:34,19.0553300,72.9106480
2024-12-09,13:26:35,19.0553220,72.9106560
2024-12-09,13:26:36,19.0552950,72.9106800
2024-12-09,13:26:37,19.0552860,72.9106870
2024-12-09,13:26:38,19.0552730,72.9107000
2024-12-09,13:26:39,19.0552640,72.9107090
2024-12-09,13:26:40,19.0552570,72.9107170
2024-12-09,13:26:41,19.0552530,72.9107210
2024-12-09,13:26:42,19.0552500,72.9107240
2024-12-09,13:26:43,19.0552470,72.9107280
2024-12-09,13:26:44,19.0552430,72.9107310
2024-12-09,13:26:45,19.0552400,72.9107340
2024-12-09,13:26:46,19.0552370,72.9107380
2024-12-09,13:26:47,19.0552340,72.9107410
2024-12-09,13:26:48,19.0552300,72.9107440
2024-12-09,13:26:49,19.0552270,72.9107480
2024-12-09,13:26:50,19.0552240,72.9107510
2024-12-09,13:26:58,19.0552200,72.9107550
2024-12-09,13:26:59,19.0552170,72.9107580
2024-12-09,13:27:00,19.0552060,72.9107690
2024-12-09,13:27:01,19.0551940,72.9107790
2024-12-09,13:27:02,19.0551860,72.9107920
2024-12-09,13:27:03,19.0551730,72.9108070
2024-12-09,13:27:04,19.0551470,72.9108400
2024-12-09,13:27:05,19.0551370,72.9108550
2024-12-09,13:27:06,19.0551170,72.9108870
2024-12-09,13:27:07,19.0551010,72.9109120
2024-12-09,13:27:08,19.0550810,72.9109390
2024-12-09,13:27:09,19.0550590,72.9109660
2024-12-09,13:27:10,19.0550400,72.9109890
2024-12-09,13:27:11,19.0550220,72.9110120
2024-12-09,13:27:12,19.0550050,72.9110370
2024-12-09,13:27:13,19.0549860,72.9110640
2024-12-09,13:27:14,19.0549600,72.9110880
2024-12-09,13:27:15,19.0549400,72.9110960
2024-12-09,13:27:16,19.0549300,72.9111390
2024-12-09,13:27:17,19.0549210,72.9111560
2024-12-09,13:27:18,19.0549160,72.9111970
2024-12-09,13:27:19,19.0548930,72.9112440
2024-12-09,13:27:20,19.0548710,72.9112720
2024-12-09,13:27:21,19.0548410,72.9113160
2024-12-09,13:27:22,19.0548090,72.9113620
2024-12-09,13:27:23,19.0547810,72.9114020
2024-12-09,13:27:24,19.0547510,72.9114360
2024-12-09,13:27:25,19.0547220,72.9114660
2024-12-09,13:27:26,19.0546900,72.9114980
2024-12-09,13:27:27,19.0546600,72.9115290
2024-12-09,13:27:28,19.0546330,72.9115610
2024-12-09,13:27:29,19.0546090,72.9115880
2024-12-09,13:27:30,19.0545790,72.9116090
2024-12-09,13:27:31,19.0545610,72.9116330
2024-12-09,13:27:32,19.0545310,72.9116630
2024-12-09,13:27:33,19.0544510,72.9116480
2024-12-09,13:27:34,19.0544190,72.9116970
2024-12-09,13:27:35,19.0543940,72.9117470
2024-12-09,13:27:36,19.0543610,72.9117860
2024-12-09,13:27:37,19.0543370,72.9118320
2024-12-09,13:27:38,19.0543100,72.9118710
2024-12-09,13:27:39,19.0543120,72.9119280
2024-12-09,13:27:40,19.0542880,72.9119480
2024-12-09,13:27:41,19.0542660,72.9119740
2024-12-09,13:27:42,19.0542250,72.9120270
2024-12-09,13:27:43,19.0541940,72.9120710
2024-12-09,13:27:44,19.0541600,72.9121140
2024-12-09,13:27:45,19.0541560,72.9121590
2024-12-09,13:27:46,19.0541350,72.9122070
2024-12-09,13:27:47,19.0541180,72.9122480
2024-12-09,13:27:48,19.0540920,72.9122860
2024-12-09,13:27:49,19.0540620,72.9123340
2024-12-09,13:27:50,19.0540370,72.9123830
2024-12-09,13:27:51,19.0540200,72.9124330
2024-12-09,13:27:52,19.0540100,72.9124800
2024-12-09,13:27:53,19.0540020,72.9125280
2024-12-09,13:27:54,19.0539900,72.9125740
2024-12-09,13:27:55,19.0539780,72.9126260
2024-12-09,13:27:56,19.0539840,72.9126690
2024-12-09,13:27:57,19.0539710,72.9126880
2024-12-09,13:27:58,19.0539640,72.9127010
2024-12-09,13:27:59,19.0539530,72.9127330
2024-12-09,13:28:00,19.0539490,72.9127580
2024-12-09,13:28:01,19.0539310,72.9128170
2024-12-09,13:28:02,19.0539270,72.9128550
2024-12-09,13:28:03,19.0539250,72.9128950
2024-12-09,13:28:04,19.0539250,72.9129070
2024-12-09,13:28:05,19.0539270,72.9129520
2024-12-09,13:28:06,19.0539240,72.9129710
2024-12-09,13:28:07,19.0539120,72.9130120
2024-12-09,13:28:08,19.0539090,72.9130660
2024-12-09,13:28:09,19.0539110,72.9131180
2024-12-09,13:28:10,19.0539240,72.9131530
2024-12-09,13:28:11,19.0539190,72.9131940
2024-12-09,13:28:12,19.0539070,72.9132260
2024-12-09,13:28:13,19.0539020,72.9132730
2024-12-09,13:28:14,19.0538900,72.9133010
2024-12-09,13:28:15,19.0538850,72.9133320
2024-12-09,13:28:16,19.0538750,72.9133640
2024-12-09,13:28:17,19.0538770,72.9134020
2024-12-09,13:28:18,19.0538660,72.9134320
2024-12-09,13:28:19,19.0538530,72.9134700
2024-12-09,13:28:20,19.0538410,72.9135100
2024-12-09,13:28:21,19.0538390,72.9135540
2024-12-09,13:28:22,19.0537850,72.9135850
2024-12-09,13:28:23,19.0537630,72.9136200
2024-12-09,13:28:24,19.0537500,72.9136630
2024-12-09,13:28:25,19.0537360,72.9137100
2024-12-09,13:28:26,19.0537260,72.9137540
2024-12-09,13:28:27,19.0537150,72.9137960
2024-12-09,13:28:28,19.0537060,72.9138350
2024-12-09,13:28:29,19.0537000,72.9138770
2024-12-09,13:28:30,19.0536910,72.9139120
2024-12-09,13:28:31,19.0536830,72.9139430
2024-12-09,13:28:32,19.0536810,72.9139500
2024-12-09,13:28:33,19.0536780,72.9139680
2024-12-09,13:28:34,19.0536780,72.9139730
2024-12-09,13:28:35,19.0536780,72.9139790
2024-12-09,13:28:36,19.0536790,72.9139840
2024-12-09,13:28:37,19.0536790,72.9139890
2024-12-09,13:28:38,19.0536790,72.9139940
2024-12-09,13:28:39,19.0536790,72.9140000
2024-12-09,13:28:40,19.0536790,72.9140050
2024-12-09,13:28:41,19.0536790,72.9140100
2024-12-09,13:28:42,19.0536800,72.9140150
2024-12-09,13:28:43,19.0536800,72.9140210
2024-12-09,13:30:06,19.0536800,72.9140260
2024-12-09,13:30:07,19.0536800,72.9140310
2024-12-09,13:30:08,19.0536750,72.9140630
2024-12-09,13:30:09,19.0536700,72.9140980
2024-12-09,13:30:10,19.0536680,72.9141400
2024-12-09,13:30:11,19.0536710,72.9141560
2024-12-09,13:30:12,19.0536610,72.9141900
2024-12-09,13:30:13,19.0536570,72.9142010
2024-12-09,13:30:14,19.0536380,72.9142340
2024-12-09,13:30:15,19.0536300,72.9142440
2024-12-09,13:30:16,19.0536140,72.9142780
2024-12-09,13:30:17,19.0535940,72.9143190
2024-12-09,13:30:18,19.0535780,72.9143460
2024-12-09,13:30:19,19.0535640,72.9143780
2024-12-09,13:30:20,19.0535520,72.9144150
2024-12-09,13:30:21,19.0535440,72.9144470
2024-12-09,13:30:22,19.0535410,72.9144790
2024-12-09,13:30:23,19.0535440,72.9145170
2024-12-09,13:30:24,19.0535490,72.9145590
2024-12-09,13:30:25,19.0535490,72.9146030
2024-12-09,13:30:26,19.0535550,72.9146470
2024-12-09,13:30:27,19.0535660,72.9146900
2024-12-09,13:30:28,19.0535430,72.9147410
2024-12-09,13:30:29,19.0535330,72.9147810
2024-12-09,13:30:30,19.0535030,72.9148100
2024-12-09,13:30:31,19.0534690,72.9148340
2024-12-09,13:30:32,19.0534490,72.9148750
2024-12-09,13:30:33,19.0534520,72.9149100
2024-12-09,13:30:34,19.0534510,72.9149220
2024-12-09,13:30:35,19.0534250,72.9149510
2024-12-09,13:30:36,19.0534170,72.9149700
2024-12-09,13:30:37,19.0533500,72.9149750
2024-12-09,13:30:38,19.0533190,72.9149960
2024-12-09,13:30:39,19.0533120,72.9150030
2024-12-09,13:30:40,19.0533030,72.9150190
2024-12-09,13:30:41,19.0532940,72.9150290
2024-12-09,13:30:42,19.0532870,72.9150250
2024-12-09,13:30:43,19.0532820,72.9150290
2024-12-09,13:30:44,19.0532810,72.9150280
2024-12-09,13:30:45,19.0532760,72.9150320
2024-12-09,13:30:46,19.0532740,72.9150330
2024-12-09,13:30:47,19.0532680,72.9150390
2024-12-09,13:30:48,19.0532560,72.9150700
2024-12-09,13:30:49,19.0532510,72.9150840
2024-12-09,13:30:50,19.0532440,72.9151190
2024-12-09,13:30:51,19.0532420,72.9151300
2024-12-09,13:30:52,19.0532240,72.9151590
2024-12-09,13:30:53,19.0532110,72.9151730
2024-12-09,13:30:54,19.0531870,72.9152020
2024-12-09,13:30:55,19.0531570,72.9152300
2024-12-09,13:30:56,19.0531480,72.9152590
2024-12-09,13:30:57,19.0531300,72.9152880
2024-12-09,13:30:58,19.0531230,72.9153190
2024-12-09,13:30:59,19.0531100,72.9153480
2024-12-09,13:31:00,19.0531140,72.9153860
2024-12-09,13:31:01,19.0531270,72.9154570
2024-12-09,13:31:02,19.0531180,72.9155000
2024-12-09,13:31:03,19.0531060,72.9155330
2024-12-09,13:31:04,19.0530890,72.9155660
2024-12-09,13:31:05,19.0530870,72.9156050
2024-12-09,13:31:06,19.0530840,72.9156170
2024-12-09,13:31:07,19.0530680,72.9156500
2024-12-09,13:31:08,19.0530590,72.9156610
2024-12-09,13:31:09,19.0530390,72.9156840
2024-12-09,13:31:10,19.0530260,72.9157060
2024-12-09,13:31:11,19.0530170,72.9157190
2024-12-09,13:31:12,19.0530020,72.9157740
2024-12-09,13:31:13,19.0529750,72.9158140
2024-12-09,13:31:14,19.0529600,72.9158560
2024-12-09,13:31:15,19.0529410,72.9158950
2024-12-09,13:31:16,19.0528990,72.9159330
2024-12-09,13:31:17,19.0528710,72.9159850
2024-12-09,13:31:18,19.0528400,72.9160630
2024-12-09,13:31:19,19.0528200,72.9161190
2024-12-09,13:31:20,19.0528220,72.9161470
2024-12-09,13:31:21,19.0528330,72.9161560
2024-12-09,13:31:22,19.0528560,72.9161750
2024-12-09,13:31:23,19.0528370,72.9162210
2024-12-09,13:31:24,19.0528220,72.9162410
2024-12-09,13:31:25,19.0527840,72.9162790
2024-12-09,13:31:26,19.0527580,72.9163180
2024-12-09,13:31:27,19.0527080,72.9163640
2024-12-09,13:31:28,19.0526740,72.9164150
2024-12-09,13:31:29,19.0526570,72.9164570
2024-12-09,13:31:30,19.0526240,72.9165150
2024-12-09,13:31:31,19.0525980,72.9165580
2024-12-09,13:31:32,19.0525680,72.9166140
2024-12-09,13:31:33,19.0525330,72.9166690
2024-12-09,13:31:34,19.0524930,72.9167160
2024-12-09,13:31:35,19.0524540,72.9167640
2024-12-09,13:31:36,19.0524210,72.9168110
2024-12-09,13:31:37,19.0523930,72.9168530
2024-12-09,13:31:38,19.0523540,72.9169020
2024-12-09,13:31:39,19.0523110,72.9169540
2024-12-09,13:31:40,19.0522860,72.9169920
2024-12-09,13:31:41,19.0522580,72.9170270
2024-12-09,13:31:42,19.0522200,72.9170610
2024-12-09,13:31:43,19.0521840,72.9170960
